openalex_id,doi,title,year,publication_date,type,cited_by_count,relevance_score,authors,source,dataset_mentioned,ml_match_count,matched_ml_terms,regime_selected,regime_match_count,matched_regime_terms,abstract
https://openalex.org/W3191223462,https://doi.org/10.1175/jhm-d-20-0198.1,Evaluation of NOAA National Water Model Parameter Calibration in Semi-Arid Environments Prone to Channel Infiltration,2021,2021-08-02,article,53,369.05212,"Timothy M. Lahmers, P. Hazenberg, Hoshin V. Gupta, et al.",Journal of Hydrometeorology,True,4,prediction; predictive; ann; model performance,S,0,,"Abstract The NOAA National Water Model (NWM), maintained and executed by the NOAA National Weather Service (NWS) Office of Water Prediction, provides operational hydrological guidance throughout the Contiguous United States. Based on the WRF-Hydro model architecture developed by the National Center for Atmospheric Research (NCAR), the NWM was recently modified for semi-arid domains, by permitting it to explicitly resolve infiltration from ephemeral channels into the underlying channel bed as an added model sink term. To analyze the added value of channel infiltration in semi-arid environments, we calibrated NWM v2.1 (with the channel infiltration function) to 56 independent basins in the western CONUS, following identical calibration methods as the pre-operational NWM v2.1 (not including channel infiltration). Calibration of the model consists of two parts, including 1) calibration of channel infiltration only with other parameters set to the calibrated parameters used for pre-operational NWM v2.1 and 2) calibration of all parameters including channel infiltration with settings otherwise equivalent to the calibration of NWM v2.1. The calibrated channel-infiltration enhanced NWM improves predictive skill compared to the control NWM in 85% of evaluated basins, for the calibration period. The current NWM settings for physical processes and the biases of the calibration scheme limit model performance in semi-arid environments. To explore whether channel infiltration paired with an alternative calibration scheme could address these limitations, NWM v2.1 was calibrated with a new objective function in selected basins. We found that this updated objective function could ameliorate model biases in some semi-arid environments."
https://openalex.org/W4235316846,https://doi.org/10.1080/01431160117531,"Burned area mapping system and fire detection system, based on neural networks and NOAA-AVHRR imagery",2001,2001-01-01,article,32,300.69937,"K. R. Al-Rawi, J. L. Casanova, Á. Calle",International Journal of Remote Sensing,True,4,algorithm; neural network; neural networks; artificial neural network,S,0,,"New automatic systems for mapping burned areas and for fire detection, based on neural networks, were developed. The Supervised ART-II artificial neural network was employed. These two newly developed systems were applied for mapping burned areas and for fire detection in the eastern part of Spain, which suffered damage during July 1994. Images from the National Oceanic and Atmospheric Administration Advanced Very High Resolution Radiometer (NOAA-AVHRR) were used. These systems were tested using different sizes of training sets and different dynamic parameters. The data description and methodology are discussed. The full algorithm is listed."
https://openalex.org/W1991018723,https://doi.org/10.1080/01431160152043685,"Burned area mapping system and fire detection system, based on neural networks and NOAA-AVHRR imagery",2001,2001-07-10,article,30,290.60565,"K. R. Al-Rawi, J. L. Casanova, Á. Calle",International Journal of Remote Sensing,True,4,algorithm; neural network; neural networks; artificial neural network,S,0,,"New automatic systems for mapping burned areas and for fire detection, based on neural networks, were developed. The Supervised ART-II artificial neural network was employed. These two newly developed systems were applied for mapping burned areas and for fire detection in the eastern part of Spain, which suffered damage during July 1994. Images from the National Oceanic and Atmospheric Administration Advanced Very High Resolution Radiometer (NOAA-AVHRR) were used. These systems were tested using different sizes of training sets and different dynamic parameters. The data description and methodology are discussed. The full algorithm is listed."
https://openalex.org/W2169526039,https://doi.org/10.1080/014311698214235,Global land cover classifications at 8 km spatial resolution: The use of training data derived from Landsat imagery in decision tree classifiers,1998,1998-01-01,article,630,268.7227,"R. Fries, Matthew C. Hansen, J. R. Townshend, et al.",International Journal of Remote Sensing,True,4,classifier; classification; decision tree; ann,S,0,,"This paper reports a study which aims to (i) develop methodologies for global land cover classifications that are objective, reproducible and feasible to implement as new satellite data become available in the future and (ii) provide a global land cover classification product based on the National Aeronautics and Space Administration/National Oceanic and Atmospheric Administration Pathfinder Land (PAL) data that can be used in global change research. The spatial resolution for the land cover classification is 8 km, intermediate between our previously published coarse one degree by one degree spatial resolution and the 1 km global land cover product being developed under the auspices of the International Geosphere Biosphere Program. We first derive a global network of training sites from Landsat imagery, using 156 Landsat scenes mostly from the Multispectral Scanner System, to identify over 9000 pixels in the PAL data where we have high confidence that the labelled cover type occurs. We then use the training data to test a number of metrics that describe the temporal dynamics of vegetation over an annual cycle for potential use as input variables to a global land cover classification. The tested metrics are based on: (i) the ratio between surface temperature and Normalized Difference Vegetation Index (NDVI); (ii) seasonal metrics derived from the NDVI temporal profile, such as length of growing season; (iii) a rule-based approach that determines cover type through a series of hierarchical trees based on surface temperature and NDVI values; and (iv) annual mean, maximum, minimum and amplitude values for all optical and thermal channels in the Advanced Very High Resolution Radiometer (AVHRR) (PAL) data. Highest mean class accuracies from a decision tree classifier were obtained using the annual mean, maximum, minimum, and amplitude values for all AVHRR bands. Finally, we apply these metrics to 1984 PAL data at 8 km resolution to derive a global land cover classification product using a decision tree classifier. The classification has an overall accuracy between 81.4 and 90.3%. The Landsat images used for deriving the training data and the methodology for classification of AVHRR data at 8km resolution can also be applied to 1 km AVHRR data and, in the future, Moderate Resolution Imaging Spectroradiometer (MODIS) data at 250 and 500m resolution. Digital versions of the land cover dataset and detailed documentation can be found on the World Wide Web at http://www.geog.umd.edu/landcover/8km-map.html."
https://openalex.org/W2180976676,https://doi.org/10.1175/1520-0450(2001)040<0070:tlaoaa>2.0.co;2,The Limb Adjustment of AMSU-A Observations: Methodology and Validation,2001,2001-01-01,article,144,194.52003,"Mitchell D. Goldberg, David S. Crosby, Lihang Zhou",Journal of Applied Meteorology,True,4,prediction model; prediction; algorithm; ann,S,0,,The Advanced Microwave Sounding Unit-A (AMSU-A) is the first of a new generation of polar-orbiting cross-track microwave sounders operated by the National Oceanic and Atmospheric Administration. A feature of a cross-track sounder is that the measurements vary with scan angle because of the change in the optical pathlength between the earth and the satellite. This feature is called the limb effect and can be as much as 30 K. One approach to this problem is to limb adjust the measurements to a fixed view angle. This approach was used for the older series of Microwave Sounding Units. Limb adjusting is important for climate applications and regression retrieval algorithms. This paper describes and evaluates several limb adjustment procedures. The recommended procedure uses a combined physical and statistical technique. The limb adjusted measurements were compared with computed radiances from radiosondes and National Centers for Environmental Prediction models. The model error was found to be less than the instrument noise for most of the temperature sounding channels. The error in the window channels was small relative to the observed range of these channels. Limb adjusted fields appear to be smooth. Statistical tests of the distributions of the adjusted measurements at each scan angle show them to be very similar.
https://openalex.org/W2116613607,https://doi.org/10.1175/bams-85-4-587,Analysis of Land Skin Temperature Using AVHRR Observations,2004,2004-04-01,article,104,170.44739,Menglin Jin,Bulletin of the American Meteorological Society,True,4,prediction; algorithm; ann; model performance,S,0,,"Using satellite remote sensing techniques to take quantitative observations of the climate system will advance our knowledge and ability to model the climate system and its changes. Polar-orbiting satellite records of global land surface skin temperature (LST) observations have high coverage and quality. Although limited in accuracy, and to a few years in length, these measurements are extremely useful because they are improvements on existing data. This paper introduces a global, long-duration satellite diurnal cycle dataset of LST for 1981–98. LST measurements from National Oceanic and Atmospheric Administration (NOAA) Advanced Very High Resolution Radiometer (AVHRR) sensors are generally only twice per day for most areas and suffer problems such as cloud contamination and orbital drift. These problems are corrected using the algorithms developed by Jin and Dickinson, Jin, and Jin and Treadon, and consequently provide a long-term, monthly, global 8-km land surface skin temperature diurnal cycle dataset (LSTD) for temporally consistent LST records. As a unique and independent resource, LSTD is valuable for studying the land surface climate and for evaluating model performance. For the first time, in this paper, the diurnal, seasonal, and interannual variations of LST are presented as a prototype use of this dataset. In addition, LSTD is compared with the National Centers for Environmental Prediction (NCEP)-National Center for Atmospheric Research (NCAR) reanalysis, in situ air temperature, the NOAA's Television Infrared Observation Satellite (TIROS) Operational Vertical Sounder (TOVS) observations, and shows encouraging consistencies on major features. These consistencies suggest that LSTD will be very valuable for climate change study."
https://openalex.org/W3012651379,https://doi.org/10.1121/10.0000921,Beluga whale acoustic signal classification using deep learning neural network models,2020,2020-03-01,article,95,165.45212,"Ming Zhong, Manuel Castellote, Rahul Dodhia, et al.",The Journal of the Acoustical Society of America,True,4,deep learning; classification; neural network; convolutional neural network,S,0,,"Over a decade after the Cook Inlet beluga (Delphinapterus leucas) was listed as endangered in 2008, the population has shown no sign of recovery. Lack of ecological knowledge limits the understanding of, and ability to manage, potential threats impeding recovery of this declining population. National Oceanic and Atmospheric Administration Fisheries, in partnership with the Alaska Department of Fish and Game, initiated a passive acoustics monitoring program in 2017 to investigate beluga seasonal occurrence by deploying a series of passive acoustic moorings. Data have been processed with semi-automated tonal detectors followed by time intensive manual validation. To reduce this labor intensive and time-consuming process, in addition to increasing the accuracy of classification results, the authors constructed an ensembled deep learning convolutional neural network model to classify beluga detections as true or false. Using a 0.5 threshold, the final model achieves 96.57% precision and 92.26% recall on testing dataset. This methodology proves to be successful at classifying beluga signals, and the framework can be easily generalized to other acoustic classification problems."
https://openalex.org/W2891486263,https://doi.org/10.1029/2018wr022929,Developing Intensity‐Duration‐Frequency (IDF) Curves From Satellite‐Based Precipitation: Methodology and Evaluation,2018,2018-09-04,article,105,163.67558,"Mohammed Ombadi, Phu Nguyen, Soroosh Sorooshian, et al.",Water Resources Research,True,4,neural network; neural networks; artificial neural network; ann,S,0,,"Abstract Given the continuous advancement in the retrieval of precipitation from satellites, it is important to develop methods that incorporate satellite‐based precipitation data sets in the design and planning of infrastructure. This is because in many regions around the world, in situ rainfall observations are sparse and have insufficient record length. A handful of studies examined the use of satellite‐based precipitation to develop intensity‐duration‐frequency (IDF) curves; however, they have mostly focused on small spatial domains and relied on combining satellite‐based with ground‐based precipitation data sets. In this study, we explore this issue by providing a methodological framework with the potential to be applied in ungauged regions. This framework is based on accounting for the characteristics of satellite‐based precipitation products, namely, adjustment of bias and transformation of areal to point rainfall. The latter method is based on previous studies on the reverse transformation (point to areal) commonly used to obtain catchment‐scale IDF curves. The paper proceeds by applying this framework to develop IDF curves over the contiguous United States (CONUS); the data set used is Precipitation Estimation from Remotely Sensed Information Using Artificial Neural Networks – Climate Data Record (PERSIANN‐CDR). IDFs are then evaluated against National Oceanic and Atmospheric Administration (NOAA) Atlas 14 to provide a quantitative estimate of their accuracy. Results show that median errors are in the range of (17–22%), (6–12%), and (3–8%) for one‐day, two‐day and three‐day IDFs, respectively, and return periods in the range (2–100) years. Furthermore, a considerable percentage of satellite‐based IDFs lie within the confidence interval of NOAA Atlas 14."
https://openalex.org/W1938756217,https://doi.org/10.1002/hyp.9548,An automated algorithm for river ice monitoring over the Susquehanna River using the MODIS data,2012,2012-09-07,article,71,158.1858,"Naira Chaouch, Marouane Temimi, Peter Romanov, et al.",Hydrological Processes,True,4,classification; algorithm; decision tree; ann,S,0,,"Abstract Reliable and prompt information on river ice condition and extent is needed to make accurate hydrological forecasts to predict ice jams breakups and issue timely flood warnings. This study presents a technique to detect and monitor river ice using observations from the MODIS instrument onboard the Terra satellite. The technique incorporates a threshold‐based decision tree image classification algorithm to process MODIS data and to determine the extent of ice. To differentiate between ice‐covered and ice‐free pixels within the riverbed, the algorithm combines observations in the visible and near‐infrared spectral bands. The developed technique presents the core of the MODIS‐based river ice mapping system, which has been developed to support National Oceanic and Atmospheric Administration NWS's operations. The system has been tested over the Susquehanna River in northeastern USA, where ice jam events leading to spring floods are a frequent occurrence. The automated algorithm generates three products: daily ice maps, weekly composite ice maps and running cloud‐free composite ice maps. The performance of the system was evaluated over nine winter seasons. The analysis of the derived products has revealed their good agreement with the aerial photography and with in situ observations‐based ice charts. The probability of ice detection determined from the comparison of the product with the high‐resolution Landsat imagery was equal to 91%. A consistent inverse relationship was found between the river discharge and the ice extent. The correlation between the discharge and the ice extent as determined from the weekly composite product reached 0.75. The developed CREST River Ice Observation System has been implemented at National Oceanic and Atmospheric Administration–Cooperative Remote Sensing Science and Technology Center as an operational Web tool allowing end users and forecasters to assess ice conditions on the river. Copyright © 2012 John Wiley &amp; Sons, Ltd."
https://openalex.org/W4249216510,https://doi.org/10.3133/cir1283,NOAA-USGS Debris-Flow Warning System - Final Report,2005,2005-01-01,article,31,358.3815,NOAA-USGS Debris Flow Task Force,U.S. Geological Survey circular/U.S. Geological Survey Circular,True,3,prediction; hazard model; ann,S,1,survey,"Landslides and debris flows cause loss of life and millions of dollars in property damage annually in the United States (National Research Council, 2004). In an effort to reduce loss of life by debris flows, the National Oceanic and Atmospheric Administration's (NOAA) National Weather Service (NWS) and the U.S. Geological Survey (USGS) operated an experimental debris-flow prediction and warning system in the San Francisco Bay area from 1986 to 1995 that relied on forecasts and measurements of precipitation linked to empirical precipitation thresholds to predict the onset of rainfall-triggered debris flows. Since 1995, there have been substantial improvements in quantifying precipitation estimates and forecasts, development of better models for delineating landslide hazards, and advancements in geographic information technology that allow stronger spatial and temporal linkage between precipitation forecasts and hazard models. Unfortunately, there have also been several debris flows that have caused loss of life and property across the United States. Establishment of debris-flow warning systems in areas where linkages between rainfall amounts and debris-flow occurrence have been identified can help mitigate the hazards posed by these types of landslides. Development of a national warning system can help support the NOAA-USGS goal of issuing timely Warnings of potential debris flows to the affected populace and civil authorities on a broader scale. This document presents the findings and recommendations of a joint NOAA-USGS Task Force that assessed the current state-of-the-art in precipitation forecasting and debris-flow hazard-assessment techniques. This report includes an assessment of the science and resources needed to establish a demonstration debris-flow warning project in recently burned areas of southern California and the necessary scientific advancements and resources associated with expanding such a warning system to unburned areas and, possibly, to a national scope."
https://openalex.org/W2089603134,https://doi.org/10.1080/01431169208904228,Vegetation cover mapping over France using NOAA-11/AVHRR,1992,1992-06-01,article,22,293.14233,"M. Derrien, B. Farki, H. Legleau, et al.",International Journal of Remote Sensing,True,3,classification; algorithm; ann,S,1,survey,"Abstract NOAA-11/AVHRR data from March 1990 to February 1991 have been processed to map the vegetation cover of France with a 4 km spatial resolution. After an automatic cloud detection, Normalized Difference Vegetation Index (NDVI) were computed over the whole period using visible and near-infrared reflectances corrected for atmospheric effects. Monthly NDVI values were obtained for each point of the area by keeping the maximum value. These annual profiles have been classified with a clustering algorithm and the resulting classification has been associated to vegetation cover by comparison with the 1988 vegetation survey from the French Agriculture Department."
https://openalex.org/W1967729191,https://doi.org/10.1029/1999jc000065,Overview of the NOAA/NASA advanced very high resolution radiometer Pathfinder algorithm for sea surface temperature and associated matchup database,2001,2001-05-15,article,582,1085.3661,"K. A. Kilpatrick, Guillermo Podestá, Robin J. Evans",Journal of Geophysical Research Atmospheres,True,3,algorithm; decision tree; ann,S,0,,"The National Oceanic and Atmospheric Administration (NOAA)/NASA Oceans Pathfinder sea surface temperature (SST) data are derived from measurements made by the advanced very high resolution radiometers (AVHRRs) on board the NOAA 7, 9, 11, and 14 polar orbiting satellites. All versions of the Pathfinder SST algorithm are based on the NOAA/National Environmental Satellite Data and Information Service nonlinear SST operational algorithm (NLSST). Improvements to the NLSST operational algorithm developed by the Pathfinder program include the use of monthly calibration coefficients selected on the basis of channel brightness temperature difference ( T 4 – T 5 ). This channel difference is used as a proxy for water vapor regime. The latest version (version 4.2) of the Pathfinder processing includes the use of decision trees to determine objectively pixel cloud contamination and quality level (0–7) of the SST retrieval. The 1985–1998 series of AVHRR global measurements has been reprocessed using the Pathfinder version 4.2 processing protocol and is available at various temporal and spatial resolutions from NASA's Jet Propulsion Laboratory Distributed Active Archive Center. One of the highlights of the Pathfinder program is that in addition to the daily global area coverage fields, a matchup database of coincident in situ buoy and satellite SST observations also is made available for independent algorithm development and validation."
https://openalex.org/W3166646512,https://doi.org/10.1016/j.rse.2021.112557,Quantifying uncertainties in nighttime light retrievals from Suomi-NPP and NOAA-20 VIIRS Day/Night Band data,2021,2021-06-16,article,115,483.24054,"Zhuosen Wang, Miguel O. Román, Virginia Kalb, et al.",Remote Sensing of Environment,True,3,classification; algorithm; ann,S,0,,"Satellite observations of nighttime lights (NTL) from Suomi-NPP and NOAA-20 VIIRS Day/Night Band data have been widely used to estimate human activities. Long-term changes such as urban development and abrupt short-term changes such as power outages have been monitored from temporal NTL acquired by satellites. While high temporal NTL variation has been found across NTL data of varying temporal scale (e.g., daily, monthly, and annual composites), the sources of measurement error and uncertainty are poorly understood. This paper quantifies the sources of VIIRS-derived NTL uncertainty due to view-illumination geometry, surface Bidirectional Reflectance Distribution Function (BRDF)/albedo, and the effects of snow cover, lunar irradiance, aerosol loading, cloud mask, vegetation, geometry, and ephemeral artifacts (e.g., the Aurora Borealis). Based on this current assessment of NASA Black Marble retrievals (VNP46, Collection V001), we found that angular and atmospheric effects dominate retrieval uncertainty. Errors introduced by upstream data inputs (e.g., a coarser nighttime snow cover flag and misclassification errors in the existing VIIRS nighttime cloud mask) were also found to impact retrieval quality. Despite these challenges, a consistent daily NTL time series record can be routinely generated from top-of-atmosphere VNP46 radiances. Key recommendations include: (1) the use of lunar-BRDF adjusted and atmospherically corrected NTL (i.e., as identified as high-quality retrievals in the VNP46 QA fields), (2) development and improvement to the VIIRS snow cover and cloud masks algorithms to accurately reflect NTL retrieval conditions, (3) characterizing seasonal variations in NTL due to vegetation and snow, (4) reducing geometric effects due to the spatial mismatch of gridded pixel and observation footprint, (5) employing angularly-consistent NTL observations from multiple VIIRS instruments (i.e., Suomi-NPP and NOAA-20) to reduce pixel-based uncertainties and address persistent data gaps, and (6) being mindful of surface-reflected radiance from aurora events at mid-to-high latitudes."
